BTE_LEFT::log_power_delta,BTE_LEFT::log_power_theta,BTE_LEFT::log_power_alpha,BTE_LEFT::log_power_beta,BTE_LEFT::log_power_gamma,BTE_LEFT::log_total_power,BTE_LEFT::hjorth_mobility,BTE_LEFT::hjorth_complexity,BTE_LEFT::log_line_length,BTE_RIGHT::log_power_delta,BTE_RIGHT::log_power_theta,BTE_RIGHT::log_power_alpha,BTE_RIGHT::log_power_beta,BTE_RIGHT::log_power_gamma,BTE_RIGHT::log_total_power,BTE_RIGHT::hjorth_mobility,BTE_RIGHT::hjorth_complexity,BTE_RIGHT::log_line_length,CROSS_HEAD::log_power_delta,CROSS_HEAD::log_power_theta,CROSS_HEAD::log_power_alpha,CROSS_HEAD::log_power_beta,CROSS_HEAD::log_power_gamma,CROSS_HEAD::log_total_power,CROSS_HEAD::hjorth_mobility,CROSS_HEAD::hjorth_complexity,CROSS_HEAD::log_line_length,recording_id,subject,cls,chunk,avail_L,avail_R,avail_X,prob
-0.28687954,-0.72979164,-0.19227934,-0.32552767,-0.57286406,-0.34843946,-0.039037928,0.3113742,-0.1556971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3462124,-0.61594105,-0.7403612,-0.7430768,0.021402359,-0.27669787,-0.074578345,1.0765865,-0.20031738,sub-001_ses-01_task-szMonitoring_run-03,1,control,9346,True,False,True,0.06360082879810443
0.12121391,0.19357347,-0.6492634,-0.23477125,-0.37453175,-0.0046470165,0.007983685,-0.0988965,-0.16546965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3173332,0.2861457,-0.940114,-0.6515784,-0.3120122,1.268665,-0.16702646,3.2488208,-0.22093916,sub-001_ses-01_task-szMonitoring_run-03,1,control,9353,True,False,True,0.08418906845451955
1.3370938,-0.13102818,0.16557646,-0.014617443,0.1475091,0.91701865,-0.08043973,0.98047495,-0.019711256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5812259,-0.21492338,-0.54181623,0.13481808,-0.3116827,0.6913965,-0.10153,1.3071675,-0.06538296,sub-001_ses-01_task-szMonitoring_run-03,1,control,9857,True,False,True,0.0934171363831975
1.7508852,0.67760134,0.060789585,-0.335536,-0.6344943,1.2725027,-0.11727701,1.6250291,-0.11222935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9046178,0.11527109,-0.39783573,0.075212,0.22804928,0.30247617,-0.124184564,1.8376164,-0.05376196,sub-001_ses-01_task-szMonitoring_run-03,1,control,9922,True,False,True,0.10170061956995419
1.727962,0.6570649,0.035428047,-0.2580781,-0.16345692,1.2605889,-0.10392411,1.4289627,-0.057623386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40822983,0.5329294,0.30830312,0.04018402,-0.18114328,0.03421545,0.00899905,-0.17107725,-0.0124681,sub-001_ses-01_task-szMonitoring_run-03,1,control,9964,True,False,True,0.11523627341182491
1.4574664,-0.3581252,-0.38416958,-0.43594408,-0.29980898,0.9558759,-0.07042852,0.88203526,-0.072576284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0796342,-0.32355165,-0.5344248,-0.15820742,-0.0067534447,-0.5842893,0.090260535,-0.43648338,-0.06326485,sub-001_ses-01_task-szMonitoring_run-03,1,control,10295,True,False,True,0.07005092169868876
1.3749421,-0.29602337,-0.04107189,-0.29778862,-0.374897,0.90172863,-0.07050212,0.8989563,-0.13616967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.602211,-1.141995,-1.0955534,-0.4984002,-0.36088943,-0.83269787,0.06253368,-0.24903536,-0.21201468,sub-001_ses-01_task-szMonitoring_run-03,1,control,10346,True,False,True,0.04749693020927177
1.1797612,0.25840235,-0.7037277,-0.27092028,-0.36140347,0.75433135,-0.0755256,0.8658345,-0.18301535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7185967,-0.97869587,-0.9585991,-0.2969308,0.017020226,0.7064065,-0.13844065,2.2568583,-0.097473145,sub-001_ses-01_task-szMonitoring_run-03,1,control,10365,True,False,True,0.0571344632534441
1.2969098,0.43267727,0.15814161,-0.10145426,0.017068863,0.9084616,-0.08474845,1.0996635,-0.0440104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6727419,-1.1520095,-1.2812471,-0.65772676,-0.538466,-0.9400811,0.007132262,0.09152055,-0.25384116,sub-001_ses-01_task-szMonitoring_run-03,1,control,10370,True,False,True,0.05769721406415893
1.2797911,0.34402132,-0.4670825,-0.24887466,-0.51657724,0.845711,-0.0658779,0.69164395,-0.09206176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.495956,-0.59614706,-0.8614435,-0.5353637,-0.018332481,-0.9036,0.04916972,-0.21678948,-0.21401739,sub-001_ses-01_task-szMonitoring_run-03,1,control,10474,True,False,True,0.05855332735872998
0.9285393,0.1806655,-0.12658262,-0.031527996,-0.17905664,0.59446955,-0.058633894,0.66557837,-0.04681444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.47318697,-1.3303065,-0.75293016,-0.23509455,-0.14881134,-0.6631272,0.06819084,-0.363544,-0.13045049,sub-001_ses-01_task-szMonitoring_run-03,1,control,10552,True,False,True,0.04440595602285625
0.4256184,-0.07489109,-0.4898429,-0.3459525,-0.57785034,0.14423776,0.017479032,-0.15818548,-0.07358217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5389271,-0.021756172,0.07376623,-0.2935443,-0.47875357,0.089796305,-0.021867275,0.0693419,-0.17777967,sub-001_ses-01_task-szMonitoring_run-03,1,control,10725,True,False,True,0.0766519526768755
0.067723274,0.5383105,0.25184965,-0.53905296,-0.2850027,0.05889082,-0.013748318,0.09673023,-0.13469338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0704026,-0.26313877,-0.32943583,-0.099075794,-0.3528409,1.0674906,-0.13229644,1.7829432,-0.07470989,sub-001_ses-01_task-szMonitoring_run-03,1,control,11138,True,False,True,0.07829641901040249
1.2410288,0.39410877,0.0943079,0.32667303,0.64562464,0.92283225,0.0103827715,-0.04608202,0.35316992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4162643,0.13266897,0.38128662,0.031122208,0.1479373,0.19657278,0.011888266,0.065907,0.1716528,sub-001_ses-01_task-szMonitoring_run-03,1,control,12152,True,False,True,0.1177851579309459
0.63870215,0.5424032,-0.13926888,0.30252504,0.6577134,0.5259299,0.05532348,-0.34600544,0.2539611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84713244,0.34182358,0.2908318,0.17016363,0.71589565,0.43920922,0.049995333,-0.05899453,0.27814198,sub-001_ses-01_task-szMonitoring_run-03,1,control,12372,True,False,True,0.1017046553739597
-0.41428614,-0.5966134,0.17013693,0.35270405,0.51593447,-0.094623804,0.16051131,-0.92210877,0.20475483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8478985,-0.1860938,-0.56405306,0.68349886,1.8868256,1.0349345,-0.0036348403,0.4956956,0.58100414,sub-001_ses-01_task-szMonitoring_run-03,1,control,12582,True,False,True,0.0845052311884524
-0.21829319,-0.340055,-0.00063943863,0.41604662,0.47377205,0.00197196,0.1437136,-0.85725,0.26544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15806246,0.7692919,0.78034306,0.37617302,0.5938573,0.37927127,0.05432591,-0.2681204,0.30638576,sub-001_ses-01_task-szMonitoring_run-03,1,control,12746,True,False,True,0.11620545402140559
-0.9994421,0.37895346,-0.04999733,0.2678299,0.5033121,-0.18960571,0.14625329,-0.83610785,0.24341846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044538975,-0.2063961,0.19110775,0.6348052,1.0283289,0.1607449,0.04265505,-0.0699358,0.42675638,sub-001_ses-01_task-szMonitoring_run-03,1,control,12944,True,False,True,0.08938856258090086
1.9443152,0.16805506,0.28084898,0.29668856,0.03710985,1.215677,-0.22637045,2.4992278,0.09016752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2674179,1.110275,-0.21616101,0.07906699,-0.11707926,0.8657702,-0.05011213,0.65211606,0.12247753,sub-001_ses-01_task-szMonitoring_run-05,1,ictal,12194,True,False,True,0.25727697933419746
0.5363121,0.31080246,-0.028900146,-0.3062954,-0.092815876,0.1933732,-0.03176114,0.22489738,-0.0027887821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.007743,1.4549165,-0.47136712,-0.0046043396,-0.27144575,1.4747599,-0.117404476,1.7210741,0.029034853,sub-001_ses-01_task-szMonitoring_run-05,1,ictal,12195,True,False,True,0.21135271316639018
2.1694798,0.3821869,0.17701674,0.005551815,0.3329072,1.3897579,-0.17972063,1.7442734,0.1190002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4487116,1.448761,-0.10733199,0.12513328,0.47454548,1.864735,-0.12645483,2.1947255,0.18763494,sub-001_ses-01_task-szMonitoring_run-05,1,ictal,12196,True,False,True,0.22391368511586873
0.5307226,0.8829646,0.17059469,0.101807594,-0.027740955,0.38914704,-0.06331241,0.29841185,0.05433917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9331323,2.4746902,0.104780674,0.09817171,0.43650293,1.6350787,-0.09993073,1.2438877,0.18866825,sub-001_ses-01_task-szMonitoring_run-05,1,ictal,12197,True,False,True,0.31088471446590216
0.89434385,0.38889074,-0.13892603,-0.09209204,0.11445856,0.44400358,-0.0793103,0.4846015,-0.037074566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1831583,0.78285456,-0.3408363,0.396132,0.15443659,0.78336084,-0.06316401,0.6536813,0.13449192,sub-001_ses-01_task-szMonitoring_run-05,1,ictal,12198,True,False,True,0.16574612729557375
0.26398087,-0.21921062,-0.5238004,-0.030889034,-0.3574729,-0.02415061,-0.044914693,0.23154521,-0.03615904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1809347,1.5655565,0.04325509,0.22675824,-0.13992739,0.91618574,-0.07924019,0.89365363,0.117740154,sub-001_ses-01_task-szMonitoring_run-05,1,ictal,12199,True,False,True,0.24941576549258865
0.812088,-0.12695265,0.52206993,0.23746729,-0.106760025,0.44395185,-0.06893015,0.3905406,0.08945966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4480891,1.7586737,0.23294067,0.7749562,0.5077987,1.1908408,-0.0531974,0.5584142,0.2981243,sub-001_ses-01_task-szMonitoring_run-05,1,ictal,12200,True,False,True,0.2676846635230927
1.2010446,0.40253544,0.20840883,0.5507431,0.60421276,0.7918587,-0.13667169,1.0817697,0.2571876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1983503,1.2630966,0.13564014,0.82635427,0.78998613,0.9488878,-0.04489307,0.67097425,0.38690853,sub-001_ses-01_task-szMonitoring_run-05,1,ictal,12201,True,False,True,0.26589241771867567
0.80704594,0.21629524,-0.27269745,0.2907915,0.4624982,0.46455622,-0.07547262,0.48702645,0.18025398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36285,1.5475326,0.74521136,0.92739964,0.86783123,1.8618267,-0.08957358,1.1390188,0.39525986,sub-001_ses-01_task-szMonitoring_run-05,1,ictal,12202,True,False,True,0.22968765484956116
0.87420154,0.06664801,-0.15718222,0.26861334,0.28187943,0.4710176,-0.029248357,0.14857101,0.15390205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1634653,1.3645556,0.8273299,0.72807264,0.6937523,0.9921701,-0.029235601,0.33850336,0.38864136,sub-001_ses-01_task-szMonitoring_run-05,1,ictal,12203,True,False,True,0.2109727015742539
2.258314,0.39919043,0.6874876,0.43685627,0.31620455,1.5132058,-0.21389532,2.363644,0.26692033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.072423,1.3225777,0.61637044,0.71227884,0.8199625,1.5931184,-0.08139457,1.2156887,0.43934393,sub-001_ses-01_task-szMonitoring_run-05,1,ictal,12204,True,False,True,0.2814972728814653
0.9252262,0.035492897,0.0038523674,0.24573898,0.6620536,0.541095,-0.13831383,1.147438,0.29075503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7159617,1.5936174,0.75216055,0.394696,0.7746625,0.7704736,-0.064250246,0.90717244,0.39751673,sub-001_ses-01_task-szMonitoring_run-05,1,ictal,12205,True,False,True,0.30360694743442235
1.3879178,0.47504616,0.3736415,0.24739027,0.4733882,0.86248064,-0.1285131,1.0105908,0.24598646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4345286,1.5381958,0.43753958,0.8103361,0.8888402,1.1645815,-0.03442511,0.36513543,0.44397974,sub-001_ses-01_task-szMonitoring_run-05,1,ictal,12206,True,False,True,0.2817988671540066
1.0497069,0.104840755,0.33880377,0.19622564,0.27523232,0.59742427,-0.07857019,0.562659,0.15071034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8147879,1.7575524,0.9782381,0.24728656,0.23257971,1.4498098,-0.06817222,0.70891833,0.21858883,sub-001_ses-01_task-szMonitoring_run-05,1,ictal,12207,True,False,True,0.23084287387859073
1.616173,0.87028646,0.029184341,0.39050865,0.5704503,1.057998,-0.19087046,1.8439877,0.16760373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3788459,1.5520735,0.42937088,0.6790385,0.7500706,1.1154621,-0.049949363,0.6569731,0.36567116,sub-001_ses-01_task-szMonitoring_run-05,1,ictal,12208,True,False,True,0.2774675830793262
0.45243073,-0.2902336,-0.101296425,0.10994387,-0.573586,0.11877942,-0.006913334,0.0024482012,-0.063034296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08254361,-0.37686968,-0.378927,-0.62598777,-0.74477816,-0.33550453,-0.010239512,0.0,-0.3529055,sub-001_ses-01_task-szMonitoring_run-05,1,control,173,True,False,True,0.06276301241974998
0.21599913,0.26699257,-0.15187979,-0.19987774,-0.25748873,0.022378206,-0.038693964,0.16763616,-0.13600469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6519096,-0.73455334,-1.1521022,-1.0574377,-0.84632635,-0.8734343,-0.03753099,0.40646553,-0.42149043,sub-001_ses-01_task-szMonitoring_run-05,1,control,192,True,False,True,0.06036362301388917
0.9625766,-0.28469992,0.22807217,-0.27735615,-0.008025646,0.41588378,-0.25349253,3.544985,-0.039798975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7770345,-0.43383217,-0.8283684,-0.070459604,-0.63573694,-0.6761279,0.020107687,-0.21822119,-0.29668975,sub-001_ses-01_task-szMonitoring_run-05,1,control,586,True,False,True,0.09532532490625854
1.0196481,-0.2647791,-0.2733779,1.2237692,1.1967225,0.88046265,0.09383616,-0.30341935,0.6666558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.47862363,-0.37353992,-0.7180779,0.71589184,0.73432255,-0.21334863,0.16675183,-0.82364535,0.42106533,sub-001_ses-01_task-szMonitoring_run-05,1,control,916,True,False,True,0.12053549873450062
1.0856442,0.10585594,0.008058071,0.24701023,0.40571165,0.6140635,-0.12843946,0.95605016,0.044879913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3755643,-0.42228174,-0.9778569,0.11715031,0.74469995,-0.7228284,0.20258334,-0.9737834,0.08513045,sub-001_ses-01_task-szMonitoring_run-05,1,control,972,True,False,True,0.06660331403893761
-0.48639536,-0.011133194,0.254282,1.1725936,1.2338352,0.5082419,0.17520896,-0.54768777,0.6328864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6005082,-0.6983018,-0.42117286,1.042964,1.6584127,0.0,0.20914072,-0.9446646,0.6580496,sub-001_ses-01_task-szMonitoring_run-05,1,control,1240,True,False,True,0.08045305632096826
-0.019910336,-0.027713299,0.17809296,0.26287937,0.43066692,0.10845947,0.10558608,-0.3590796,0.3163395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9350877,-0.41358852,-1.1634653,0.78249,1.399663,-0.27147055,0.24649298,-1.1015341,0.5398755,sub-001_ses-01_task-szMonitoring_run-05,1,control,1355,True,False,True,0.08705322193056736
-0.06310415,-0.03124094,-0.08379269,0.72589827,0.98070335,0.31797433,0.12933847,-0.45364916,0.3639686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.72987604,0.03430462,-0.007265806,0.5209544,1.4645982,-0.11952019,0.20050555,-1.0068941,0.36567974,sub-001_ses-01_task-szMonitoring_run-05,1,control,1407,True,False,True,0.06298035703808018
-0.08566713,0.16182375,0.015172005,1.5579486,1.4875236,0.8100755,0.15621969,-0.5226884,0.70585513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3608663,-0.52883625,-0.76758313,1.3653343,1.7483039,0.008237481,0.28378403,-1.1872672,0.7088356,sub-001_ses-01_task-szMonitoring_run-05,1,control,1561,True,False,True,0.08938807413899381
1.1055977,-0.3648448,0.08537912,1.3094654,1.454452,0.99639606,-0.028005034,0.19235659,0.6627176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5295954,-0.6942482,-0.2799723,1.2447422,1.482115,0.08528626,0.23621029,-1.0935234,0.5811286,sub-001_ses-01_task-szMonitoring_run-05,1,control,1651,True,False,True,0.09377787664542352
0.06538105,-0.028476715,0.30655146,-0.008490086,0.20745993,0.055658817,-0.09652051,0.6616523,0.12247586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40277958,0.5621922,0.3978734,0.62365174,0.47272873,0.055870414,0.06412342,-0.3096974,0.26326656,sub-001_ses-01_task-szMonitoring_run-05,1,control,1757,True,False,True,0.15477510683238893
1.9922605,0.23346806,0.8540125,1.0781436,1.0158963,1.4345558,-0.010675669,0.119083405,0.5247538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3666477,0.8862717,1.4735405,1.4590287,1.7017231,2.7556262,-0.11250675,2.1004734,0.7711363,sub-001_ses-01_task-szMonitoring_run-05,1,control,2178,True,False,True,0.17905051162546276
0.5398507,0.48858786,1.0647359,0.957366,1.2192688,0.78093624,0.033585817,-0.11696756,0.5333011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90783525,0.74635124,0.64901996,1.3113174,1.4283779,0.86872935,0.06447622,-0.38410473,0.61708164,sub-001_ses-01_task-szMonitoring_run-05,1,control,2303,True,False,True,0.16822091660455804
-0.15893078,0.3963275,0.16018105,-0.015956879,-0.15661383,-0.01442647,0.0033186972,-0.0336622,0.053287506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1566069,-0.14825201,-0.24280572,0.41863084,0.25385332,0.6974275,-0.019109085,0.3278191,0.16681528,sub-001_ses-01_task-szMonitoring_run-05,1,control,2713,True,False,True,0.10252113625687911
2.616297,1.043684,1.5040956,1.5017722,1.0268927,2.0044022,-0.07738963,0.38792562,0.4110191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78116214,0.24864388,0.29621434,1.2982354,1.960942,0.7721027,0.07104793,-0.35053897,0.5509658,sub-001_ses-01_task-szMonitoring_run-05,1,control,2747,True,False,True,0.10530777531942839
-0.10755396,0.5016985,0.18604231,-0.19552422,0.014041424,0.005687952,-0.0072405934,0.07937944,-0.0076920986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3105309,0.49489474,0.33518362,0.40175486,-0.08174515,-0.2719419,0.09790534,-0.7897717,0.051784277,sub-001_ses-01_task-szMonitoring_run-05,1,control,3148,True,False,True,0.10266330947867244
-0.04974985,-0.023154259,0.092921734,0.9692216,1.3455577,0.5084572,0.12603655,-0.42330146,0.43005323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3266418,-0.47621965,-0.17807126,1.1295629,1.2087002,0.34395063,0.15002692,-0.8299215,0.40532827,sub-001_ses-01_task-szMonitoring_run-05,1,control,3323,True,False,True,0.0616855036054902
-0.30228758,-0.17396402,0.5610013,-0.03484392,0.016158104,-0.071970224,0.012872398,-0.08025813,-0.028166533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8069116,0.4906075,0.58332396,0.33266926,0.12715816,0.56843925,-0.01945287,0.1401484,0.09151673,sub-001_ses-01_task-szMonitoring_run-05,1,control,3864,True,False,True,0.1001323128431387
0.5981488,0.24837446,0.49590874,1.3744984,2.65044,1.2519672,0.3066661,-0.66243315,1.2192004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7634715,0.18168855,0.8547387,3.051881,4.0332093,1.8713834,0.36458486,-1.287066,1.7660856,sub-001_ses-01_task-szMonitoring_run-05,1,control,4116,True,False,True,0.13797566788261606
0.0764904,-0.23105001,-0.12868643,0.7967162,0.3571744,0.2668655,0.102537304,-0.37915707,0.35337162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21276164,-0.21200085,0.1673119,0.80202985,0.6694541,0.21467447,0.11634979,-0.6664635,0.37087107,sub-001_ses-01_task-szMonitoring_run-05,1,control,4256,True,False,True,0.09547120446733173
-0.087834835,-0.06533003,0.7876148,1.2784204,1.0503917,0.64017296,0.15185323,-0.50513697,0.63326097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1454275,-0.2545495,-0.50972533,0.853878,1.185257,-0.25677538,0.20347238,-1.0152967,0.47329378,sub-001_ses-01_task-szMonitoring_run-05,1,control,4339,True,False,True,0.09603267681701481
-0.8989029,0.27371073,0.4364786,1.3220222,0.95225286,0.528759,0.118118495,-0.512306,0.46803975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19760609,-0.17235851,-0.09270644,0.8541608,1.0032024,0.047428846,0.19354278,-0.97540104,0.4699645,sub-001_ses-01_task-szMonitoring_run-05,1,control,4536,True,False,True,0.0969946652008595
0.13895988,0.30717373,-0.07229519,0.25926065,-0.412189,0.103181124,-0.0076274276,0.059645653,0.0329051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.79243565,0.80652,0.21400285,0.24982214,0.040474415,-0.13314533,0.05493933,-0.4844334,0.051137924,sub-001_ses-01_task-szMonitoring_run-05,1,control,4801,True,False,True,0.1380388060229411
1.9533334,-0.17462063,0.19745922,0.57022476,0.25576353,1.2435458,-0.17079535,1.4224513,0.16153479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8197984,0.5583451,0.4058764,0.65118766,1.1418757,1.3314922,-0.048942566,0.7179618,0.30976534,sub-001_ses-01_task-szMonitoring_run-05,1,control,4821,True,False,True,0.14113221326448566
-0.5242691,-0.075540066,0.20097494,0.16350794,-0.22453976,-0.15344334,-0.05608484,0.35069728,0.02783823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5889993,-0.5102706,-0.20351958,0.059918165,0.12476349,0.22035086,-0.04282397,0.54507136,0.013331175,sub-001_ses-01_task-szMonitoring_run-05,1,control,4888,True,False,True,0.08739544193778204
0.68918705,0.07372713,-0.1589961,-0.10326862,-0.07491636,0.269305,-0.12767926,0.88872576,-0.040695906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5214808,0.62329984,-0.04975915,0.48905754,0.5423589,0.37788796,0.007863313,0.08236289,0.2566328,sub-001_ses-01_task-szMonitoring_run-05,1,control,4952,True,False,True,0.16614276766253777
0.7022705,0.28830576,-0.4391508,0.030403137,0.16175032,0.32851267,-0.06869742,0.45048857,0.05851388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101969,0.5252454,0.108701706,0.2685771,0.786551,0.14448619,0.06430298,-0.3636899,0.15445518,sub-001_ses-01_task-szMonitoring_run-05,1,control,5005,True,False,True,0.10747348239983262
0.5156274,0.1222496,0.015271187,0.40920734,0.013554573,0.31646132,-0.049176604,0.22219777,0.0771153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42791772,0.109651566,0.1068871,0.35576606,0.22217464,0.24241817,0.02446422,-0.23966575,0.0651896,sub-001_ses-01_task-szMonitoring_run-05,1,control,5045,True,False,True,0.10006117887988629
0.23032856,0.42765284,0.7616854,0.59323215,0.48794508,0.42887115,0.035350204,-0.1566379,0.32132912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3261462,0.578228,0.8001566,1.0313222,1.0422907,1.0434631,0.010083735,-0.020323992,0.5324168,sub-001_ses-01_task-szMonitoring_run-05,1,control,5181,True,False,True,0.15517336352282463
0.44551516,0.41745806,0.5595403,1.1175799,1.1529107,0.7280433,0.10504308,-0.35077536,0.6523204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.85489345,-0.0011949539,0.25348306,0.7198894,1.4911959,-0.048928976,0.2517531,-1.0844469,0.55006313,sub-001_ses-01_task-szMonitoring_run-05,1,control,5239,True,False,True,0.0896854038410329
0.33861828,0.33788586,0.73115015,2.3915794,1.8254275,1.454365,0.1519433,-0.55728984,0.8566778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6011071,-0.051950455,0.18241644,1.601742,1.8782601,0.38430905,0.22604889,-1.0590163,0.6745081,sub-001_ses-01_task-szMonitoring_run-05,1,control,5419,True,False,True,0.09476899067535267
2.1031702,-0.15137148,1.0926456,1.0895295,0.9769225,1.5112777,-0.036198556,0.22224045,0.72784877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9492326,2.129933,1.0918677,1.5835953,1.4926755,4.2566185,-0.17300993,4.6176357,0.9024997,sub-001_ses-01_task-szMonitoring_run-05,1,control,5580,True,False,True,0.3867095295368185
0.5687585,0.21705532,0.15087605,0.3576665,0.045809746,0.35296822,-0.026504785,0.1443305,0.1492219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6299758,0.51485205,-0.21989322,-0.026211023,-0.7308531,-0.32596874,-0.05644028,0.34723306,-0.1696105,sub-001_ses-01_task-szMonitoring_run-05,1,control,5674,True,False,True,0.15232296951011165
-0.3174162,-0.25817013,-0.45500135,-0.03580904,0.13305855,-0.2152462,0.053687215,-0.17114747,0.061161995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1451056,-0.41743279,-0.49474883,-0.47694182,-0.851233,-0.86911464,0.015279323,-0.28466964,-0.35895157,sub-001_ses-01_task-szMonitoring_run-05,1,control,5861,True,False,True,0.0627021844560426
-0.0740962,0.26794624,0.0530591,0.23696566,-0.12120056,0.04776764,0.014369428,-0.10788441,0.014165401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37873864,0.21095109,0.47686267,-0.44321418,-0.58179235,-0.20515919,-0.036061347,0.020425797,-0.23537302,sub-001_ses-01_task-szMonitoring_run-05,1,control,5883,True,False,True,0.08351013654994147
0.02135992,0.19846582,-0.16048813,0.12000513,0.1630125,0.0446105,0.025592566,-0.12020433,-0.04587555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.81796694,-0.43045712,-0.35975003,-0.7327702,-1.0635257,-0.75890064,-0.0024977326,-0.08969784,-0.3981576,sub-001_ses-01_task-szMonitoring_run-05,1,control,5998,True,False,True,0.05789611133688048
